ingredient_id,recipe_id,component_group,ingredient_name,nutrition_name,quantity,unit,grams_approx
646,63,ส่วนผสมหลัก,ต้นหอม,ต้นหอม,12,ต้น,
647,63,ส่วนผสมหลัก,มะเขือเทศขนาดกลาง,มะเขือเทศขนาดกลาง,2,ผล,
648,63,ส่วนผสมหลัก,ผักชี,ผักชี,2,ต้น,
649,63,ส่วนผสมหลัก,น้ำส้ม,น้ำส้ม,3,ช้อนโต๊ะ,45.0
650,63,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
651,63,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1/2,ช้อนชา,2.5
652,63,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
653,64,ส่วนผสมหลัก,มะเขือเทศขนาดกลาง,มะเขือเทศขนาดกลาง,5,ลูก,
654,64,ส่วนผสมหลัก,พริกชี้ฟ้าแดง,พริกชี้ฟ้าแดง,5,เม็ด,
655,64,ส่วนผสมหลัก,หอม,หอม,15,หัว,450.0
656,64,ส่วนผสมหลัก,กระเทียม,กระเทียม,7,หัว,175.0
657,64,ส่วนผสมหลัก,กะปิดี,กะปิดี,1,ช้อนชา,5.0
658,64,ส่วนผสมหลัก,เนื้อหมูสับ,เนื้อหมูสับ,1/2,ถ้วยชา,60.0
659,64,ส่วนผสมหลัก,กุ้งสับ,กุ้งสับ,1/2,ถ้วยชา,60.0
660,64,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,1/2,ถ้วยชา,60.0
661,64,ส่วนผสมหลัก,น้ำส้มะขามเปียก,น้ำส้มะขามเปียก,2,ช้อนโต๊ะ,30.0
662,64,ส่วนผสมหลัก,น้ำตาลปีบ,น้ำตาลปีบ,1,ช้อนโต๊ะ,15.0
663,64,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
664,65,ส่วนผสมหลัก,ไก่อ่อน,ไก่อ่อน,1,ตัว,
665,65,ส่วนผสมหลัก,มะพร้าว,มะพร้าว,1/2,กิโลกรัม,500.0
666,65,ส่วนผสมหลัก,น้ำพริกเผา,น้ำพริกเผา,1,ช้อนโต๊ะ,15.0
667,65,ส่วนผสมหลัก,ถั่วทอง,ถั่วทอง,2,ซ้อนโต๊ะ,30.0
668,65,ส่วนผสมหลัก,ขมิ้นผง,ขมิ้นผง,1/4,ช้อนชา,1.25
669,65,ส่วนผสมหลัก,ใบกระวาน,ใบกระวาน,3,ใบ,
670,65,ส่วนผสมหลัก,มะนาว,มะนาว,1,ช้อนโต๊ะ,15.0
671,65,ส่วนผสมหลัก,น้ำตาลปึก,น้ำตาลปึก,1,ช้อนโต๊ะ,15.0
672,65,ส่วนผสมหลัก,น้ำปลาดี,น้ำปลาดี,1,ช้อนโต๊ะ,18.0
673,65,ส่วนผสมหลัก,ใบผักบุ้ง,ใบผักบุ้ง,5,ใบ,
674,65,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
675,65,ส่วนผสมหลัก,ขนมจีน,ขนมจีน,300,กรัม,300.0
676,66,ส่วนผสมหลัก,ข้าวเม่า,ข้าวเม่า,1,ถ้วยชา,120.0
677,66,ส่วนผสมหลัก,มะพร้าวทึมทึก (ขูด),มะพร้าวทึมทึก,1/2,ถ้วยชา,60.0
678,66,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
679,66,ส่วนผสมหลัก,เกลือ,เกลือ,0.125,ช้อนชา,0.625
680,67,ส่วนผสมหลัก,กุ้งเผา (หรือกุ้งเค็ม),กุ้งเผา,2,ตัว,60.0
681,67,ส่วนผสมหลัก,มะเขือเปราะ,มะเขือเปราะ,2,ผล,
682,67,ส่วนผสมหลัก,กระเทียม,กระเทียม,2,กลีบ,4.0
683,67,ส่วนผสมหลัก,ขมิ้นขาวหั่น,ขมิ้นขาวหั่น,2,ช้อนโต๊ะ,30.0
684,67,ส่วนผสมหลัก,ขิงอ่อนหั่นฝอย,ขิงอ่อนหั่นฝอย,2,ช้อนโต๊ะ,30.0
685,67,ส่วนผสมหลัก,ต้นหอมหั่น,ต้นหอมหั่น,1,ช้อนโต๊ะ,15.0
686,67,ส่วนผสมหลัก,ผักชีหั่น,ผักชีหั่น,1,ช้อนโต๊ะ,15.0
687,67,ส่วนผสมหลัก,น้ำเคยดี,น้ำเคยดี,2,ช้อนโต๊ะ,30.0
688,67,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,1,ช้อนโต๊ะ,15.0
689,67,ส่วนผสมหลัก,พริกสด,พริกสด,4,เม็ด,
690,68,ส่วนผสมหลัก,มะละกอ,มะละกอ,1,ผล,
691,68,ส่วนผสมหลัก,เนื้อหมู,เนื้อหมู,500,กรัม,500.0
692,68,ส่วนผสมหลัก,มะพร้าว,มะพร้าว,1,ชีก,
693,68,ส่วนผสมหลัก,พริกแห้ง,พริกแห้ง,3,เม็ด,
694,68,ส่วนผสมหลัก,หัวหอมขนาดกลาง,หัวหอมขนาดกลาง,10,หัว,300.0
695,68,ส่วนผสมหลัก,กระเทียม,กระเทียม,10,กลีบ,20.0
696,68,ส่วนผสมหลัก,ตะไคร้หั่นแล้ว,ตะไคร้หั่นแล้ว,2,ช้อนโต๊ะ,30.0
697,68,ส่วนผสมหลัก,ข่าหั่นบาง ๆ,ข่าหั่นบาง ๆ,5,แว่น,25.0
698,68,ส่วนผสมหลัก,รากผักชีหั่นละเอียด,รากผักชีหั่นละเอียด,2,ช้อนชาพูน,
699,68,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
700,68,ส่วนผสมหลัก,ถั่วลิสงคั่วป่นละเอียด,ถั่วลิสงคั่วป่นละเอียด,2,ช้อนโต๊ะพูน,
701,68,ส่วนผสมหลัก,ลูกแปะก๊วย,ลูกแปะก๊วย,30,ลูก,
702,68,ส่วนผสมหลัก,กะหล่ำปลี,กะหล่ำปลี,1/2,เสี้ยว,
703,68,ส่วนผสมหลัก,ต้นหอม,ต้นหอม,2,ต้ม,
704,68,ส่วนผสมหลัก,ผักชี,ผักชี,1,ต้น,
705,68,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,2,ฟอง,140.0
706,68,ส่วนผสมหลัก,น้ำเคยดี,น้ำเคยดี,2,ช้อนโต๊ะ,30.0
707,68,ส่วนผสมหลัก,เกลือ,เกลือ,1/2,ช้อนชา,2.5
708,69,ส่วนผสมหลัก,พุดชาจีน,พุดชาจีน,500,กรัม,500.0
709,69,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,500,กรัม,500.0
710,69,ส่วนผสมหลัก,น้ำ,น้ำ,3,ถ้วย,720.0
711,69,ส่วนผสมหลัก,ลูกเกาลัก,ลูกเกาลัก,1/4,กิโลกรัม,250.0
712,70,ส่วนผสมหลัก,ข้าวสาร,ข้าวสาร,1/4,ถ้วย,60.0
713,70,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,1,ช้อนชา,5.0
714,70,ส่วนผสมหลัก,ไข่ไก่,ไข่ไก่,1,ฟอง,55.0
715,70,ส่วนผสมหลัก,กระเทียม,กระเทียม,1,กลีบ,2.0
716,70,ส่วนผสมหลัก,ผักชีหรือคึ่นฉ่า,ผักชีหรือคึ่นฉ่า,2,กรัม,2.0
717,70,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนชา,5.0
718,70,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
719,70,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วย,480.0
720,71,ส่วนผสมหลัก,เนื้อปลาช่อนสดย่าง,เนื้อปลาช่อนสดย่าง,1,ถ้วย,240.0
721,71,ส่วนผสมหลัก,ข่า,ข่า,15,แว่น,75.0
722,71,ส่วนผสมหลัก,มะพร้าวขูด,มะพร้าวขูด,1/2,ถ้วย,120.0
723,71,ส่วนผสมหลัก,ข้าวคั่ว,ข้าวคั่ว,1/2,ถ้วย,120.0
724,71,ส่วนผสมหลัก,หนังหมูต้มสุกหั่นฝอย,หนังหมูต้มสุกหั่นฝอย,1,ถ้วย,240.0
725,71,ส่วนผสมหลัก,มันหมูต้มสุกหั่น,มันหมูต้มสุกหั่น,2,ช้อนโต๊ะ,30.0
726,71,ส่วนผสมหลัก,กระเทียมดองซอย,กระเทียมดองซอย,1,ช้อนโต๊ะ,15.0
727,71,ส่วนผสมหลัก,ผิวส้มซ่าหั่นฝอย,ผิวส้มซ่าหั่นฝอย,1,ช้อนโต๊ะ,15.0
728,71,ส่วนผสมหลัก,หัวหอมฝอย,หัวหอมฝอย,1,ช้อนโต๊ะ,15.0
729,71,ส่วนผสมหลัก,ถั่วลิสงคั่วซอย,ถั่วลิสงคั่วซอย,2,ช้อนโต๊ะ,30.0
730,71,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1,ช้อนชา,5.0
731,71,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,2,ช้อนโต๊ะ,30.0
732,71,ส่วนผสมหลัก,น้ำตาลทรายละเอียด,น้ำตาลทรายละเอียด,2,ช้อนโต๊ะ,30.0
733,71,ส่วนผสมหลัก,พริกชี้ฟ้าเขียว แดง เหลือง,พริกชี้ฟ้าเขียว แดง เหลือง,1,เม็ด,
734,71,ส่วนผสมหลัก,ใบผักกาดแก้ว,ใบผักกาดแก้ว,3,ต้น,
735,72,ส่วนผสมหลัก,ฟักทองหั่นแล้ว,ฟักทองหั่นแล้ว,2,ถ้วยพูน,
736,72,ส่วนผสมหลัก,มะพร้าว,มะพร้าว,500,กรัม,500.0
737,72,ส่วนผสมหลัก,กุ้งแห้งใหม่,กุ้งแห้งใหม่,3,ช้อนโต๊ะ,45.0
